instant,dteday,season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,cnt
1407,03-03-2011,1,3,21,0,4,1,1,0.18,0.2121,0.4,0.1045,3,51
1408,03-03-2011,1,3,22,0,4,1,1,0.2,0.2576,0.4,0,3,53
1409,03-03-2011,1,3,23,0,4,1,2,0.18,0.2121,0.43,0.0896,0,23
1410,04-03-2011,1,3,0,0,5,1,2,0.2,0.197,0.55,0.194,0,12
1411,04-03-2011,1,3,1,0,5,1,2,0.18,0.1818,0.64,0.194,0,4
1412,04-03-2011,1,3,2,0,5,1,2,0.18,0.1818,0.64,0.194,0,2
1413,04-03-2011,1,3,3,0,5,1,2,0.18,0.1667,0.74,0.2537,0,1
1414,04-03-2011,1,3,4,0,5,1,2,0.18,0.1818,0.74,0.194,1,1
1415,04-03-2011,1,3,5,0,5,1,2,0.16,0.1818,0.74,0.1343,0,7
1416,04-03-2011,1,3,6,0,5,1,2,0.16,0.197,0.74,0.0896,1,29
1417,04-03-2011,1,3,7,0,5,1,1,0.16,0.1818,0.8,0.1343,0,83
1418,04-03-2011,1,3,8,0,5,1,1,0.18,0.197,0.74,0.1343,6,228
1419,04-03-2011,1,3,9,0,5,1,1,0.22,0.2273,0.6,0.1343,12,150
1420,04-03-2011,1,3,10,0,5,1,1,0.24,0.2273,0.6,0.2537,10,66
1421,04-03-2011,1,3,11,0,5,1,1,0.28,0.2727,0.52,0.2239,16,89
1422,04-03-2011,1,3,12,0,5,1,1,0.32,0.303,0.43,0.1642,10,97
1423,04-03-2011,1,3,13,0,5,1,1,0.34,0.3182,0.42,0.2239,13,87
1424,04-03-2011,1,3,14,0,5,1,1,0.36,0.3333,0.4,0.2836,30,95
1425,04-03-2011,1,3,15,0,5,1,1,0.36,0.3333,0.4,0.2985,31,106
1426,04-03-2011,1,3,16,0,5,1,1,0.36,0.3485,0.46,0.194,17,118
1427,04-03-2011,1,3,17,0,5,1,2,0.36,0.3333,0.5,0.2537,22,228
1428,04-03-2011,1,3,18,0,5,1,2,0.34,0.303,0.53,0.2985,15,187
1429,04-03-2011,1,3,19,0,5,1,1,0.32,0.303,0.61,0.2537,5,107
1430,04-03-2011,1,3,20,0,5,1,2,0.3,0.2879,0.7,0.194,9,87
1431,04-03-2011,1,3,21,0,5,1,2,0.3,0.2879,0.7,0.2239,6,70
1432,04-03-2011,1,3,22,0,5,1,1,0.3,0.2879,0.7,0.194,4,44
1433,04-03-2011,1,3,23,0,5,1,2,0.3,0.303,0.75,0.1642,6,46
1434,05-03-2011,1,3,0,0,6,0,2,0.28,0.2879,0.81,0.1045,4,19
1435,05-03-2011,1,3,1,0,6,0,2,0.3,0.3182,0.81,0.1045,5,25
1436,05-03-2011,1,3,2,0,6,0,2,0.3,0.2879,0.87,0.194,5,20
1437,05-03-2011,1,3,3,0,6,0,2,0.3,0.2879,0.87,0.194,0,2
1438,05-03-2011,1,3,4,0,6,0,2,0.3,0.303,0.93,0.1642,0,1
1439,05-03-2011,1,3,5,0,6,0,2,0.3,0.303,1,0.1343,0,3
1440,05-03-2011,1,3,6,0,6,0,2,0.3,0.2879,1,0.2239,1,4
1441,05-03-2011,1,3,7,0,6,0,2,0.3,0.2727,1,0.2985,5,15
1442,05-03-2011,1,3,8,0,6,0,2,0.3,0.2727,1,0.2985,11,45
1443,05-03-2011,1,3,9,0,6,0,2,0.32,0.303,0.93,0.2239,15,63
1444,05-03-2011,1,3,10,0,6,0,2,0.34,0.3333,0.93,0.194,34,103
1445,05-03-2011,1,3,11,0,6,0,2,0.4,0.4091,0.76,0.2239,43,159
1446,05-03-2011,1,3,12,0,6,0,2,0.44,0.4394,0.67,0.2537,46,167
1447,05-03-2011,1,3,13,0,6,0,2,0.46,0.4545,0.67,0.2836,60,190
1448,05-03-2011,1,3,14,0,6,0,2,0.48,0.4697,0.59,0.2836,80,198
1449,05-03-2011,1,3,15,0,6,0,2,0.46,0.4545,0.63,0.2985,83,205
1450,05-03-2011,1,3,16,0,6,0,2,0.48,0.4697,0.59,0.2985,74,204
1451,05-03-2011,1,3,17,0,6,0,2,0.48,0.4697,0.59,0.3582,60,164
1452,05-03-2011,1,3,18,0,6,0,2,0.48,0.4697,0.59,0.3284,37,152
1453,05-03-2011,1,3,19,0,6,0,2,0.46,0.4545,0.67,0.3284,27,89
1454,05-03-2011,1,3,20,0,6,0,2,0.44,0.4394,0.77,0.3284,12,70
1455,05-03-2011,1,3,21,0,6,0,2,0.44,0.4394,0.72,0.3284,12,72
1456,05-03-2011,1,3,22,0,6,0,2,0.42,0.4242,0.77,0.2985,16,63
1457,05-03-2011,1,3,23,0,6,0,2,0.44,0.4394,0.77,0.2985,10,44
1458,06-03-2011,1,3,0,0,0,0,2,0.42,0.4242,0.77,0.3582,11,52
1459,06-03-2011,1,3,1,0,0,0,2,0.42,0.4242,0.77,0.2836,12,39
1460,06-03-2011,1,3,2,0,0,0,2,0.4,0.4091,0.82,0.2836,5,32
1461,06-03-2011,1,3,3,0,0,0,2,0.42,0.4242,0.82,0.2985,2,11
1462,06-03-2011,1,3,4,0,0,0,2,0.42,0.4242,0.88,0.3582,0,3
1463,06-03-2011,1,3,6,0,0,0,2,0.42,0.4242,0.94,0.3582,1,2
1464,06-03-2011,1,3,7,0,0,0,3,0.42,0.4242,1,0.4478,0,5
1465,06-03-2011,1,3,8,0,0,0,2,0.4,0.4091,1,0.2985,1,9
1466,06-03-2011,1,3,9,0,0,0,2,0.42,0.4242,1,0.2836,4,22
1467,06-03-2011,1,3,10,0,0,0,2,0.42,0.4242,1,0.2985,4,31
1468,06-03-2011,1,3,11,0,0,0,2,0.42,0.4242,1,0.2239,18,62
1469,06-03-2011,1,3,12,0,0,0,2,0.46,0.4545,0.94,0.3284,10,79
1470,06-03-2011,1,3,13,0,0,0,2,0.46,0.4545,0.94,0.3582,22,105
1471,06-03-2011,1,3,14,0,0,0,3,0.44,0.4394,1,0.2239,12,39
1472,06-03-2011,1,3,15,0,0,0,3,0.44,0.4394,1,0.2239,3,7
1473,06-03-2011,1,3,16,0,0,0,3,0.36,0.3333,1,0.2836,3,11
1474,06-03-2011,1,3,17,0,0,0,3,0.34,0.303,1,0.2985,2,25
1475,06-03-2011,1,3,18,0,0,0,3,0.32,0.2879,1,0.3582,0,23
1476,06-03-2011,1,3,19,0,0,0,3,0.3,0.2576,1,0.4925,0,11
1477,06-03-2011,1,3,20,0,0,0,3,0.28,0.2424,1,0.4179,3,11
1478,06-03-2011,1,3,21,0,0,0,3,0.24,0.1818,0.93,0.6119,1,7
1479,06-03-2011,1,3,22,0,0,0,2,0.22,0.197,1,0.3881,0,10
1480,06-03-2011,1,3,23,0,0,0,2,0.22,0.197,1,0.4179,0,9
1481,07-03-2011,1,3,0,0,1,1,3,0.2,0.1818,1,0.3284,0,4
1482,07-03-2011,1,3,1,0,1,1,3,0.2,0.1818,1,0.3284,0,2
1483,07-03-2011,1,3,3,0,1,1,1,0.2,0.1515,0.8,0.5821,0,1
1484,07-03-2011,1,3,4,0,1,1,1,0.2,0.1515,0.8,0.5224,1,1
1485,07-03-2011,1,3,5,0,1,1,1,0.2,0.1818,0.75,0.3582,0,1
1486,07-03-2011,1,3,6,0,1,1,1,0.2,0.1818,0.75,0.3881,3,34
1487,07-03-2011,1,3,7,0,1,1,1,0.2,0.1667,0.75,0.4179,3,91
1488,07-03-2011,1,3,8,0,1,1,1,0.2,0.1818,0.75,0.3881,11,211
1489,07-03-2011,1,3,9,0,1,1,1,0.22,0.1818,0.64,0.4627,5,134
1490,07-03-2011,1,3,10,0,1,1,1,0.24,0.2121,0.6,0.2985,15,58
1491,07-03-2011,1,3,11,0,1,1,1,0.26,0.2121,0.48,0.4478,19,60
1492,07-03-2011,1,3,12,0,1,1,1,0.3,0.2727,0.42,0.4179,28,96
1493,07-03-2011,1,3,13,0,1,1,1,0.32,0.2879,0.36,0.3881,16,70
1494,07-03-2011,1,3,14,0,1,1,1,0.32,0.2879,0.36,0.4179,21,77
1495,07-03-2011,1,3,15,0,1,1,1,0.34,0.303,0.31,0.3881,32,96
1496,07-03-2011,1,3,16,0,1,1,1,0.34,0.303,0.31,0.3582,26,122
1497,07-03-2011,1,3,17,0,1,1,1,0.34,0.303,0.29,0.3582,27,233
1498,07-03-2011,1,3,18,0,1,1,1,0.32,0.303,0.31,0.2239,19,233
1499,07-03-2011,1,3,19,0,1,1,1,0.3,0.2879,0.33,0.2239,11,145
1500,07-03-2011,1,3,20,0,1,1,1,0.3,0.303,0.33,0.1642,5,92
1501,07-03-2011,1,3,21,0,1,1,1,0.28,0.2727,0.38,0.2239,1,54
1502,07-03-2011,1,3,22,0,1,1,1,0.26,0.2576,0.48,0.1642,1,35
1503,07-03-2011,1,3,23,0,1,1,1,0.28,0.3182,0.48,0,0,22
1504,08-03-2011,1,3,0,0,2,1,1,0.26,0.2879,0.48,0.0896,1,10
1505,08-03-2011,1,3,1,0,2,1,1,0.24,0.2424,0.52,0.1343,0,4
1506,08-03-2011,1,3,2,0,2,1,1,0.24,0.2424,0.52,0.1343,1,1
1507,08-03-2011,1,3,3,0,2,1,1,0.24,0.2576,0.52,0.0896,5,7
1508,08-03-2011,1,3,4,0,2,1,1,0.22,0.2727,0.64,0,0,2
1509,08-03-2011,1,3,5,0,2,1,1,0.2,0.2273,0.69,0.1045,2,10
1510,08-03-2011,1,3,6,0,2,1,1,0.2,0.2576,0.59,0,3,45
1511,08-03-2011,1,3,7,0,2,1,1,0.18,0.197,0.64,0.1343,9,128
1512,08-03-2011,1,3,8,0,2,1,1,0.22,0.2273,0.55,0.194,10,257
1513,08-03-2011,1,3,9,0,2,1,1,0.26,0.2576,0.41,0.1642,11,151
1514,08-03-2011,1,3,10,0,2,1,2,0.3,0.2879,0.33,0.194,25,71
1515,08-03-2011,1,3,11,0,2,1,2,0.36,0.3485,0.25,0.1642,26,78
1516,08-03-2011,1,3,12,0,2,1,2,0.36,0.3788,0.23,0,29,99
1517,08-03-2011,1,3,13,0,2,1,2,0.38,0.3939,0.25,0.1045,25,98
1518,08-03-2011,1,3,14,0,2,1,2,0.38,0.3939,0.2,0,16,72
1519,08-03-2011,1,3,15,0,2,1,2,0.36,0.3788,0.18,0,35,112
1520,08-03-2011,1,3,16,0,2,1,1,0.38,0.3939,0.27,0.1642,26,108
1521,08-03-2011,1,3,17,0,2,1,1,0.36,0.3485,0.27,0.2239,39,248
1522,08-03-2011,1,3,18,0,2,1,1,0.34,0.3333,0.27,0.194,21,235
1523,08-03-2011,1,3,19,0,2,1,1,0.34,0.3485,0.31,0.1045,9,150
1524,08-03-2011,1,3,20,0,2,1,1,0.32,0.3333,0.39,0.0896,2,76
1525,08-03-2011,1,3,21,0,2,1,1,0.3,0.2879,0.49,0.194,7,75
1526,08-03-2011,1,3,22,0,2,1,1,0.3,0.2879,0.49,0.2239,11,55
1527,08-03-2011,1,3,23,0,2,1,1,0.28,0.2727,0.61,0.194,3,41
1528,09-03-2011,1,3,0,0,3,1,1,0.26,0.2879,0.65,0.0896,0,9
1529,09-03-2011,1,3,1,0,3,1,1,0.26,0.2727,0.52,0.1343,0,4
1530,09-03-2011,1,3,2,0,3,1,1,0.26,0.2727,0.52,0.1343,1,2
1531,09-03-2011,1,3,3,0,3,1,1,0.24,0.2576,0.7,0.0896,1,3
1532,09-03-2011,1,3,4,0,3,1,1,0.24,0.2576,0.75,0.1045,0,2
1533,09-03-2011,1,3,5,0,3,1,2,0.24,0.2424,0.81,0.1343,1,8
1534,09-03-2011,1,3,6,0,3,1,2,0.24,0.2576,0.85,0.1045,5,49
1535,09-03-2011,1,3,7,0,3,1,2,0.24,0.2424,0.87,0.1642,18,141
1536,09-03-2011,1,3,8,0,3,1,2,0.24,0.2424,0.87,0.1343,11,249
1537,09-03-2011,1,3,9,0,3,1,2,0.26,0.2424,0.87,0.2537,5,141
1538,09-03-2011,1,3,10,0,3,1,2,0.3,0.2879,0.75,0.2537,8,57
1539,09-03-2011,1,3,11,0,3,1,2,0.32,0.2879,0.76,0.3881,15,59
1540,09-03-2011,1,3,12,0,3,1,2,0.32,0.303,0.76,0.2537,14,98
1541,09-03-2011,1,3,13,0,3,1,2,0.32,0.2879,0.76,0.3582,17,99
1542,09-03-2011,1,3,14,0,3,1,2,0.34,0.303,0.76,0.2985,10,71
1543,09-03-2011,1,3,15,0,3,1,2,0.36,0.3333,0.71,0.2985,15,79
1544,09-03-2011,1,3,16,0,3,1,2,0.34,0.303,0.76,0.3284,10,112
1545,09-03-2011,1,3,17,0,3,1,2,0.34,0.303,0.76,0.2985,18,194
1546,09-03-2011,1,3,18,0,3,1,2,0.34,0.3182,0.76,0.2537,12,188
1547,09-03-2011,1,3,19,0,3,1,2,0.34,0.303,0.76,0.3284,11,134
1548,09-03-2011,1,3,20,0,3,1,2,0.32,0.3182,0.87,0.194,4,91
1549,09-03-2011,1,3,21,0,3,1,2,0.32,0.303,0.93,0.3284,10,62
1550,09-03-2011,1,3,22,0,3,1,3,0.32,0.3182,0.93,0.1642,4,21
1551,09-03-2011,1,3,23,0,3,1,3,0.34,0.3333,0.93,0.194,1,18
1552,10-03-2011,1,3,0,0,4,1,3,0.34,0.3182,0,0.2537,3,3
1553,10-03-2011,1,3,1,0,4,1,3,0.34,0.3182,0,0.2537,0,2
1554,10-03-2011,1,3,2,0,4,1,3,0.34,0.3182,0,0.2537,0,1
1555,10-03-2011,1,3,5,0,4,1,3,0.36,0.3485,0,0.194,1,3
1556,10-03-2011,1,3,6,0,4,1,3,0.36,0.3333,0,0.3284,0,12
1557,10-03-2011,1,3,7,0,4,1,3,0.38,0.3939,0,0.2239,1,37
1558,10-03-2011,1,3,8,0,4,1,3,0.38,0.3939,0,0.2836,1,44
1559,10-03-2011,1,3,9,0,4,1,3,0.4,0.4091,0,0.2239,1,24
1560,10-03-2011,1,3,10,0,4,1,3,0.4,0.4091,0,0.1642,0,17
1561,10-03-2011,1,3,11,0,4,1,3,0.4,0.4091,0,0.2537,6,11
1562,10-03-2011,1,3,12,0,4,1,3,0.42,0.4242,0,0.2239,4,34
1563,10-03-2011,1,3,13,0,4,1,3,0.42,0.4242,0,0.2239,1,12
1564,10-03-2011,1,3,14,0,4,1,3,0.44,0.4394,0,0.2985,0,12
1565,10-03-2011,1,3,15,0,4,1,3,0.44,0.4394,0,0.2239,3,14
1566,10-03-2011,1,3,16,0,4,1,3,0.42,0.4242,0,0.2537,1,21
1567,10-03-2011,1,3,17,0,4,1,2,0.44,0.4394,0,0.3881,2,111
1568,10-03-2011,1,3,18,0,4,1,3,0.44,0.4394,0,0.3582,2,82
1569,10-03-2011,1,3,19,0,4,1,3,0.44,0.4394,0,0.5821,5,56
1570,10-03-2011,1,3,20,0,4,1,3,0.36,0.3333,0,0.3284,9,38
1571,10-03-2011,1,3,21,0,4,1,3,0.36,0.3485,0,0.2239,1,28
1572,10-03-2011,1,3,22,0,4,1,2,0.34,0.3333,0,0.1343,4,34
1573,10-03-2011,1,3,23,0,4,1,3,0.34,0.3485,0,0.0896,1,27
1574,11-03-2011,1,3,0,0,5,1,2,0.34,0.3485,1,0.0896,0,6
1575,11-03-2011,1,3,1,0,5,1,3,0.34,0.3485,1,0.1045,0,8
1576,11-03-2011,1,3,2,0,5,1,3,0.34,0.3485,1,0.1045,2,5
1577,11-03-2011,1,3,3,0,5,1,2,0.32,0.3333,0.93,0.0896,0,2
1578,11-03-2011,1,3,5,0,5,1,1,0.3,0.2879,0.81,0.2239,1,7
1579,11-03-2011,1,3,6,0,5,1,1,0.26,0.2424,0.81,0.2836,1,32
1580,11-03-2011,1,3,7,0,5,1,1,0.26,0.2576,0.7,0.194,10,114
1581,11-03-2011,1,3,8,0,5,1,1,0.28,0.2727,0.7,0.2537,15,259
1582,11-03-2011,1,3,9,0,5,1,2,0.3,0.2879,0.61,0.2836,13,156
1583,11-03-2011,1,3,10,0,5,1,2,0.32,0.303,0.57,0.2985,18,78
1584,11-03-2011,1,3,11,0,5,1,2,0.32,0.303,0.57,0.2985,14,81
1585,11-03-2011,1,3,12,0,5,1,2,0.34,0.3182,0.53,0.2537,15,111
1586,11-03-2011,1,3,13,0,5,1,1,0.36,0.3333,0.53,0.2537,15,107
1587,11-03-2011,1,3,14,0,5,1,2,0.36,0.3333,0.5,0.3582,25,89
1588,11-03-2011,1,3,15,0,5,1,2,0.34,0.3182,0.53,0.2537,21,85
1589,11-03-2011,1,3,16,0,5,1,2,0.34,0.303,0.49,0.2985,18,113
1590,11-03-2011,1,3,17,0,5,1,1,0.34,0.3182,0.49,0.2239,23,223
1591,11-03-2011,1,3,18,0,5,1,1,0.32,0.303,0.49,0.3284,19,153
1592,11-03-2011,1,3,19,0,5,1,1,0.3,0.2727,0.56,0.3284,7,118
1593,11-03-2011,1,3,20,0,5,1,1,0.3,0.303,0.56,0.1642,6,76
1594,11-03-2011,1,3,21,0,5,1,2,0.3,0.2879,0.52,0.2537,10,53
1595,11-03-2011,1,3,22,0,5,1,1,0.3,0.303,0.52,0.1642,11,64
1596,11-03-2011,1,3,23,0,5,1,1,0.3,0.2879,0.52,0.2537,3,37
1597,12-03-2011,1,3,0,0,6,0,1,0.26,0.2727,0.6,0.1343,4,34
1598,12-03-2011,1,3,1,0,6,0,1,0.24,0.2273,0.65,0.194,3,18
1599,12-03-2011,1,3,2,0,6,0,1,0.24,0.2273,0.65,0.194,0,14
1600,12-03-2011,1,3,3,0,6,0,1,0.24,0.2273,0.65,0.2537,1,7
1601,12-03-2011,1,3,4,0,6,0,1,0.24,0.2273,0.65,0.2537,0,1
1602,12-03-2011,1,3,5,0,6,0,1,0.22,0.2273,0.69,0.194,0,2
1603,12-03-2011,1,3,6,0,6,0,1,0.22,0.2121,0.75,0.2537,2,4
1604,12-03-2011,1,3,7,0,6,0,1,0.24,0.2273,0.7,0.194,4,23
1605,12-03-2011,1,3,8,0,6,0,1,0.26,0.2576,0.65,0.1642,9,53
1606,12-03-2011,1,3,9,0,6,0,1,0.28,0.2879,0.65,0.1045,25,101
1607,12-03-2011,1,3,10,0,6,0,1,0.32,0.303,0.66,0.2239,21,99
1608,12-03-2011,1,3,11,0,6,0,1,0.34,0.303,0.49,0.3284,36,119
1609,12-03-2011,1,3,12,0,6,0,1,0.34,0.3182,0.53,0.2836,51,158
1610,12-03-2011,1,3,13,0,6,0,1,0.36,0.3333,0.51,0.3582,62,157
1611,12-03-2011,1,3,14,0,6,0,1,0.4,0.4091,0.5,0.4478,70,166
1612,12-03-2011,1,3,15,0,6,0,1,0.42,0.4242,0.44,0.4925,81,182
1613,12-03-2011,1,3,16,0,6,0,1,0.46,0.4545,0.41,0.4478,100,244
1614,12-03-2011,1,3,17,0,6,0,1,0.46,0.4545,0.44,0.3284,99,213
1615,12-03-2011,1,3,18,0,6,0,1,0.42,0.4242,0.54,0.1642,54,145
1616,12-03-2011,1,3,19,0,6,0,1,0.42,0.4242,0.54,0.0896,26,112
1617,12-03-2011,1,3,20,0,6,0,1,0.4,0.4091,0.58,0.1045,22,86
1618,12-03-2011,1,3,21,0,6,0,1,0.38,0.3939,0.62,0,36,82
1619,12-03-2011,1,3,22,0,6,0,1,0.36,0.3788,0.71,0,7,63
1620,12-03-2011,1,3,23,0,6,0,1,0.38,0.3939,0.66,0.0896,11,49
1621,13-03-2011,1,3,0,0,0,0,1,0.38,0.3939,0.62,0.1045,3,38
1622,13-03-2011,1,3,1,0,0,0,1,0.36,0.3485,0.66,0.1343,10,33
1623,13-03-2011,1,3,3,0,0,0,1,0.34,0.3333,0.76,0.1343,6,23
1624,13-03-2011,1,3,4,0,0,0,1,0.34,0.3333,0.66,0.1642,4,13
1625,13-03-2011,1,3,5,0,0,0,1,0.36,0.3485,0.62,0.1343,0,3
1626,13-03-2011,1,3,6,0,0,0,1,0.34,0.3636,0.66,0,0,2
1627,13-03-2011,1,3,7,0,0,0,1,0.36,0.3485,0.62,0.194,2,10
1628,13-03-2011,1,3,8,0,0,0,1,0.4,0.4091,0.5,0.2985,11,34
1629,13-03-2011,1,3,9,0,0,0,1,0.4,0.4091,0.5,0.4179,8,44
1630,13-03-2011,1,3,10,0,0,0,1,0.42,0.4242,0.47,0.2537,36,122
1631,13-03-2011,1,3,11,0,0,0,1,0.44,0.4394,0.41,0.4179,88,181
1632,13-03-2011,1,3,12,0,0,0,1,0.46,0.4545,0.38,0.3881,74,194
1633,13-03-2011,1,3,13,0,0,0,1,0.46,0.4545,0.38,0.3881,97,221
1634,13-03-2011,1,3,14,0,0,0,1,0.46,0.4545,0.41,0.2985,144,250
1635,13-03-2011,1,3,15,0,0,0,1,0.48,0.4697,0.39,0.3284,149,304
1636,13-03-2011,1,3,16,0,0,0,1,0.46,0.4545,0.41,0.3881,124,256
1637,13-03-2011,1,3,17,0,0,0,1,0.44,0.4394,0.41,0.3582,98,241
1638,13-03-2011,1,3,18,0,0,0,1,0.4,0.4091,0.43,0.3582,55,147
1639,13-03-2011,1,3,19,0,0,0,1,0.36,0.3333,0.5,0.3582,28,101
1640,13-03-2011,1,3,20,0,0,0,1,0.32,0.303,0.57,0.2985,23,77
1641,13-03-2011,1,3,21,0,0,0,1,0.3,0.2879,0.56,0.2537,9,58
1642,13-03-2011,1,3,22,0,0,0,1,0.3,0.2727,0.56,0.3284,8,37
1643,13-03-2011,1,3,23,0,0,0,1,0.26,0.2576,0.65,0.2239,5,28
1644,14-03-2011,1,3,0,0,1,1,1,0.26,0.2727,0.65,0.1045,4,11
1645,14-03-2011,1,3,1,0,1,1,1,0.26,0.2879,0.65,0.0896,0,1
1646,14-03-2011,1,3,2,0,1,1,1,0.26,0.2879,0.65,0.0896,0,1
1647,14-03-2011,1,3,3,0,1,1,1,0.26,0.2727,0.65,0.1343,0,3
1648,14-03-2011,1,3,5,0,1,1,1,0.24,0.2424,0.7,0.1343,0,8
1649,14-03-2011,1,3,6,0,1,1,1,0.26,0.2727,0.65,0.1343,1,28
1650,14-03-2011,1,3,7,0,1,1,2,0.28,0.3182,0.61,0,4,88
1651,14-03-2011,1,3,8,0,1,1,2,0.3,0.303,0.56,0.1343,24,241
1652,14-03-2011,1,3,9,0,1,1,1,0.32,0.303,0.53,0.3284,13,140
1653,14-03-2011,1,3,10,0,1,1,1,0.34,0.3182,0.42,0.2537,27,84
1654,14-03-2011,1,3,11,0,1,1,1,0.36,0.3333,0.4,0.2537,26,71
1655,14-03-2011,1,3,12,0,1,1,1,0.38,0.3939,0.37,0,40,94
1656,14-03-2011,1,3,13,0,1,1,1,0.38,0.3939,0.36,0.3284,24,75
1657,14-03-2011,1,3,14,0,1,1,2,0.38,0.3939,0.34,0,27,79
1658,14-03-2011,1,3,15,0,1,1,1,0.38,0.3939,0.37,0.1642,24,101
1659,14-03-2011,1,3,16,0,1,1,1,0.4,0.4091,0.35,0.1045,27,107
1660,14-03-2011,1,3,17,0,1,1,1,0.38,0.3939,0.4,0.194,42,271
1661,14-03-2011,1,3,18,0,1,1,1,0.36,0.3636,0.4,0.1045,25,235
1662,14-03-2011,1,3,19,0,1,1,1,0.36,0.3485,0.43,0.1343,17,150
1663,14-03-2011,1,3,20,0,1,1,1,0.34,0.3182,0.46,0.2239,23,129
1664,14-03-2011,1,3,21,0,1,1,1,0.34,0.3333,0.46,0.1343,5,63
1665,14-03-2011,1,3,22,0,1,1,1,0.32,0.3333,0.49,0.1045,4,47
1666,14-03-2011,1,3,23,0,1,1,1,0.32,0.3485,0.53,0,2,19
1667,15-03-2011,1,3,0,0,2,1,1,0.32,0.3485,0.53,0,7,14
1668,15-03-2011,1,3,1,0,2,1,1,0.3,0.303,0.62,0.0896,4,10
1669,15-03-2011,1,3,2,0,2,1,1,0.3,0.303,0.62,0.0896,1,3
1670,15-03-2011,1,3,4,0,2,1,1,0.24,0.2576,0.75,0.0896,1,2
1671,15-03-2011,1,3,5,0,2,1,1,0.24,0.2273,0.75,0.194,0,11
1672,15-03-2011,1,3,6,0,2,1,1,0.22,0.2273,0.8,0.194,3,35
1673,15-03-2011,1,3,7,0,2,1,1,0.24,0.2424,0.75,0.1642,10,119
1674,15-03-2011,1,3,8,0,2,1,1,0.26,0.2879,0.7,0.0896,23,282
1675,15-03-2011,1,3,9,0,2,1,2,0.3,0.3333,0.7,0,10,157
1676,15-03-2011,1,3,10,0,2,1,2,0.32,0.3182,0.66,0.194,22,78
1677,15-03-2011,1,3,11,0,2,1,2,0.34,0.3182,0.57,0.2239,27,78
1678,15-03-2011,1,3,12,0,2,1,2,0.36,0.3485,0.5,0.2239,32,102
1679,15-03-2011,1,3,13,0,2,1,2,0.36,0.3333,0.57,0.2836,23,97
1680,15-03-2011,1,3,14,0,2,1,2,0.38,0.3939,0.46,0.2985,14,88
1681,15-03-2011,1,3,15,0,2,1,2,0.38,0.3939,0.43,0.2836,24,90
1682,15-03-2011,1,3,16,0,2,1,2,0.38,0.3939,0.46,0.3284,21,114
1683,15-03-2011,1,3,17,0,2,1,2,0.36,0.3485,0.62,0.194,22,217
1684,15-03-2011,1,3,18,0,2,1,2,0.36,0.3333,0.62,0.2985,18,225
1685,15-03-2011,1,3,19,0,2,1,2,0.34,0.3182,0.71,0.2836,14,152
1686,15-03-2011,1,3,20,0,2,1,2,0.34,0.3182,0.71,0.2836,9,88
1687,15-03-2011,1,3,21,0,2,1,3,0.32,0.3333,0.81,0.1045,2,55
1688,15-03-2011,1,3,22,0,2,1,2,0.32,0.3182,0.87,0.1642,1,21
1689,15-03-2011,1,3,23,0,2,1,2,0.32,0.3182,0.87,0.1642,1,18
1690,16-03-2011,1,3,0,0,3,1,3,0.3,0.2879,0.93,0.2537,0,8
1691,16-03-2011,1,3,1,0,3,1,3,0.3,0.2727,1,0.2985,1,3
1692,16-03-2011,1,3,3,0,3,1,2,0.28,0.2727,1,0.2239,1,3
1693,16-03-2011,1,3,4,0,3,1,2,0.3,0.303,0.93,0.1642,0,1
1694,16-03-2011,1,3,5,0,3,1,2,0.3,0.3182,0.93,0.1045,0,3
1695,16-03-2011,1,3,6,0,3,1,2,0.3,0.3182,0.93,0.1045,1,31
1696,16-03-2011,1,3,7,0,3,1,2,0.3,0.2879,0.93,0.194,10,111
1697,16-03-2011,1,3,8,0,3,1,2,0.32,0.3182,0.93,0,26,253
1698,16-03-2011,1,3,9,0,3,1,2,0.32,0.3333,0.93,0.1343,10,154
1699,16-03-2011,1,3,10,0,3,1,2,0.36,0.3485,0.81,0.1642,19,68
1700,16-03-2011,1,3,11,0,3,1,2,0.36,0.3485,0.81,0.1343,13,75
1701,16-03-2011,1,3,12,0,3,1,2,0.4,0.4091,0.71,0.1045,23,88
1702,16-03-2011,1,3,13,0,3,1,2,0.4,0.4091,0.76,0.1343,18,99
1703,16-03-2011,1,3,14,0,3,1,2,0.4,0.4091,0.76,0.2239,33,100
1704,16-03-2011,1,3,15,0,3,1,2,0.4,0.4091,0.76,0.2537,22,101
1705,16-03-2011,1,3,16,0,3,1,2,0.4,0.4091,0.76,0.1642,30,151
1706,16-03-2011,1,3,17,0,3,1,2,0.44,0.4394,0.54,0.2985,37,253
1707,16-03-2011,1,3,18,0,3,1,2,0.44,0.4394,0.54,0.2239,26,237
1708,16-03-2011,1,3,19,0,3,1,2,0.44,0.4394,0.51,0.3284,18,168
1709,16-03-2011,1,3,20,0,3,1,2,0.42,0.4242,0.54,0.2985,10,121
1710,16-03-2011,1,3,21,0,3,1,2,0.42,0.4242,0.58,0.2836,3,78
1711,16-03-2011,1,3,22,0,3,1,2,0.4,0.4091,0.62,0.3881,11,59
1712,16-03-2011,1,3,23,0,3,1,1,0.4,0.4091,0.65,0.194,9,27
1713,17-03-2011,1,3,0,0,4,1,1,0.38,0.3939,0.66,0.2537,4,23
